ID,Team,AfterTimeOuts(ATO),HalfCourtSetAll,HalfCourtSetAll-NoPts,HalfCourtSetAll-Pts,HalfCourtSetvs.Zone-NoPts,HalfCourtSetvs.Man,HalfCourtSetvs.Man-NoPts,HalfCourtSetvs.Man-Pts,HalfCourtSetvs.Zone,HalfCourtSetvs.Zone-Pts,Last4Sec.ofShotClock,OutofBounds,OutofBounds(End),OutofBounds(Side),TotalPoints,Win,Season,AllPushBall,PressOffense,PushBallfromShotAttempt,PushBallfromTurnover,PushBalltoHalfCourtOff.,TransitionOffense,TransitionTurnover,2FGAttempts,2FGMade,2FGMissed,3FGAttempts,3FGMade,3FGMissed,AllFreeThrows,FGAttempts,FGMade,FGMissed,GuardedJumpShots,Unguarded Jump Shots,LiveFreeThrows,LongJumpShots,MediumJumpShots,ShortJumpShots,AllIsolation,AllOffensiveRebounds,AllP&RBallHandler,AllPossessionClips,AllPost-Up,Cuts,Handoffs,Isolation-DefenseCommits,Isolation-SingleCovered,MiscellaneousPossessions,OffScreens,Off.Reb.-PutBacks,Off.Reb.-ResetOffense,P&RBallHandler-DefenseCommits,P&RBallHandler-SingleCovered,P&RBallHandler-Traps,P&RRollMan,Post-Up-DefenseCommits,Post-Up-HardDoubleTeam,Post-Up-SingleCovered,SpotUps,Transitions,Assists,Blocks,DefensiveRebounds,NoPoints,NonPossessions,OffensiveRebounds,Points,Steals,StolenPossessions,TotalRebounds,Turnovers
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233698,Wilfrid Laurier,8,84,53,31,0,84,53,31,0,0,14,12,7,5,76,1,2015-2016,20,0,14,6,8,11,1,58,21,37,14,4,10,23,72,25,47,12,9,13,14,16,9,5,9,21,96,11,11,2,2,3,9,12,5,4,11,10,0,1,1,1,9,18,12,10,5,23,61,38,8,35,7,8,31,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233698,Western Ontario Mustangs,10,92,59,33,0,91,59,32,1,1,14,10,5,5,71,0,2015-2016,22,13,16,6,17,2,3,54,25,29,16,2,14,20,70,27,43,13,5,10,16,5,3,15,14,11,97,34,12,0,2,13,2,2,6,8,4,7,0,1,7,2,25,21,5,11,3,30,62,39,12,35,8,7,42,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233699,Waterloo Warriors,7,90,59,31,0,90,59,31,0,0,8,10,3,7,81,0,2015-2016,24,3,19,5,8,12,4,57,27,30,23,4,19,23,80,31,49,9,6,13,23,4,10,14,19,20,106,11,3,2,3,11,6,4,16,3,6,14,0,3,1,0,10,18,16,8,4,29,67,36,18,39,4,9,47,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233699,Wilfrid Laurier,6,78,46,32,0,78,46,32,0,0,8,4,3,1,95,1,2015-2016,31,6,24,7,10,19,2,51,21,30,29,11,18,29,80,32,48,22,5,15,30,9,8,2,15,17,99,6,6,5,0,2,7,7,8,7,8,9,0,2,1,0,5,26,21,12,1,27,57,41,13,44,9,4,40,8
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233700,Wilfrid Laurier,7,68,43,25,0,65,43,22,3,3,10,7,3,4,79,0,2015-2016,39,19,32,7,9,24,6,47,18,29,32,10,22,11,79,28,51,24,6,4,33,7,9,6,15,12,98,4,9,4,3,3,6,4,8,7,8,4,0,3,1,1,2,24,30,16,4,23,65,23,15,33,9,8,38,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233700,York (ONT) Lions,9,80,47,33,0,80,47,33,0,0,3,9,7,2,83,1,2015-2016,26,3,22,4,13,11,2,47,22,25,21,5,16,27,68,27,41,15,2,14,22,3,1,8,10,15,93,5,9,1,0,8,9,3,6,4,11,4,0,1,1,0,4,34,13,5,2,26,54,38,10,39,8,9,36,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233701,Wilfrid Laurier,7,83,49,34,4,79,45,34,4,0,4,16,11,5,81,0,2015-2016,41,8,35,6,21,14,6,50,24,26,31,5,26,25,81,29,52,20,1,14,32,3,9,9,14,12,103,17,4,3,0,9,6,8,5,9,5,7,0,1,3,1,13,24,20,8,4,23,64,51,13,40,7,10,36,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233701,McMaster Marauders,8,73,35,38,10,51,25,26,22,12,2,12,5,7,105,1,2015-2016,53,4,46,7,21,29,3,57,33,24,24,8,16,24,81,41,40,18,2,12,24,1,4,8,17,7,105,8,7,1,1,7,13,4,14,3,4,3,0,3,2,0,6,14,32,11,1,39,54,42,17,51,10,7,56,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233702,Nipissing Lakers,9,75,48,27,6,67,42,25,8,2,6,12,6,6,72,0,2015-2016,25,5,20,5,7,15,3,55,25,30,15,2,13,20,70,27,43,9,7,10,15,9,2,12,11,5,93,20,11,1,5,7,7,3,6,5,1,4,0,0,4,3,13,20,18,20,3,29,57,36,13,36,8,4,42,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233702,Wilfrid Laurier,9,71,46,25,1,69,45,24,2,1,7,10,8,2,73,1,2015-2016,29,7,26,3,6,21,2,48,20,28,20,7,13,29,68,27,41,6,9,14,22,3,8,13,8,8,94,13,10,4,0,13,9,6,3,5,4,4,0,1,2,0,11,8,23,10,3,19,58,40,7,36,4,8,26,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233703,Wilfrid Laurier,10,71,43,28,0,71,43,28,0,0,5,5,3,2,78,0,2015-2016,38,20,33,5,17,20,1,54,24,30,22,4,18,26,76,28,48,16,7,13,23,7,9,11,11,8,92,10,7,6,1,10,6,6,6,5,4,4,0,1,1,1,8,17,21,13,7,19,54,36,10,38,5,2,29,5
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233703,Windsor Lancers,9,77,40,37,1,72,39,33,5,4,7,6,1,5,90,1,2015-2016,36,26,36,0,18,12,6,49,26,23,18,8,10,22,67,34,33,13,3,12,18,4,1,12,18,27,95,6,11,0,3,9,4,0,13,5,12,15,0,6,2,0,4,15,18,13,1,35,52,36,17,43,2,5,52,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233704,Western Ontario Mustangs,12,68,38,30,4,61,34,27,7,3,4,14,9,5,71,1,2015-2016,20,4,17,3,6,9,5,47,26,21,10,1,9,20,57,27,30,13,4,9,11,8,1,9,6,7,82,21,10,0,3,6,4,7,2,4,3,4,0,2,3,6,12,16,14,5,0,31,48,35,6,35,5,6,37,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233704,Wilfrid Laurier,10,80,53,27,0,80,53,27,0,0,7,14,9,5,60,0,2015-2016,23,1,21,2,8,14,1,62,21,41,14,3,11,18,76,24,52,12,6,9,15,14,12,11,17,18,95,5,14,5,3,8,6,6,7,10,10,8,0,4,0,2,3,16,15,4,3,22,64,41,13,31,6,5,35,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233705,Toronto Varsity Blues,11,77,47,30,1,75,46,29,2,1,10,8,5,3,79,1,2015-2016,31,20,28,3,15,13,3,50,28,22,22,5,17,12,72,33,39,15,6,6,22,3,4,3,15,15,93,15,7,2,0,3,6,5,12,3,10,5,0,4,2,0,13,19,16,15,2,36,55,22,17,38,4,9,53,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233705,Wilfrid Laurier,10,77,52,25,0,77,52,25,0,0,6,14,11,3,60,0,2015-2016,32,4,26,6,16,13,3,50,14,36,28,8,20,12,78,22,56,20,3,6,29,4,11,11,13,12,93,2,11,5,1,10,5,4,6,7,11,1,0,6,0,0,2,26,16,9,4,17,65,29,13,28,9,4,30,8
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233706,Wilfrid Laurier,10,80,50,30,0,80,50,30,0,0,7,11,6,5,85,0,2015-2016,27,0,23,4,11,16,0,49,22,27,29,10,19,19,78,32,46,18,10,11,29,8,8,4,12,20,96,16,15,3,2,2,2,8,4,8,14,6,0,7,3,1,12,19,16,18,6,22,58,34,13,38,7,4,35,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233706,Lakehead University Thunderwolves,11,78,44,34,4,74,40,34,4,0,6,12,8,4,89,1,2015-2016,18,6,17,1,3,14,1,43,22,21,25,10,15,22,68,32,36,15,7,12,25,0,1,9,10,25,93,14,5,0,3,6,7,6,5,5,13,12,0,3,3,2,9,19,15,17,2,33,51,38,9,42,4,7,42,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233707,Ottawa Gee-Gees,8,70,33,37,1,67,32,35,3,2,3,3,3,0,109,1,2015-2016,36,3,27,9,9,24,3,43,25,18,26,13,13,34,69,38,31,15,8,18,26,3,1,8,8,25,97,11,12,3,4,4,3,1,2,6,17,8,0,8,2,0,9,18,27,21,6,38,45,47,9,52,12,8,47,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233707,Wilfrid Laurier,6,74,48,26,0,74,48,26,0,0,5,10,7,3,79,0,2015-2016,36,0,31,5,9,22,5,55,19,36,20,7,13,26,75,26,49,18,5,14,21,12,9,3,11,16,101,10,13,4,2,1,3,5,6,5,10,6,0,4,0,5,5,21,27,10,1,23,65,40,13,36,8,12,36,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233708,Wilfrid Laurier,11,74,42,32,0,74,42,32,0,0,3,7,4,3,104,1,2015-2016,56,1,48,8,21,33,2,60,30,30,30,10,20,19,90,40,50,19,7,9,30,7,4,3,20,14,109,12,8,5,0,3,5,8,10,10,6,8,0,5,1,1,10,11,35,20,2,32,60,39,19,49,12,4,51,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233708,Waterloo Warriors,9,81,52,29,4,73,48,25,8,4,5,7,1,6,82,0,2015-2016,43,13,39,4,20,18,5,49,15,34,26,14,12,17,75,29,46,21,5,9,26,4,7,15,14,15,104,8,6,4,8,7,8,3,13,1,7,8,0,1,1,0,7,21,23,17,3,28,68,27,12,36,4,12,40,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233709,McMaster Marauders,8,78,50,28,2,75,48,27,3,1,12,11,5,6,69,0,2015-2016,29,20,24,5,11,14,4,42,19,23,29,7,22,19,71,26,45,7,20,11,29,4,6,19,13,14,96,3,7,1,7,12,12,2,4,9,12,1,1,9,0,1,2,25,18,15,3,25,63,41,14,33,11,11,39,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233709,Ryerson University Rams,8,67,41,26,0,67,41,26,0,0,6,7,4,3,84,1,2015-2016,35,9,27,8,7,24,4,35,19,16,33,11,22,14,68,30,38,8,16,7,33,0,2,11,11,24,95,2,3,3,4,7,6,3,8,3,9,13,2,2,2,0,0,16,28,12,2,26,58,23,10,37,11,11,36,21
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233710,McMaster Marauders,10,73,50,23,0,73,50,23,0,0,11,9,2,7,89,1,2015-2016,42,8,28,14,11,27,4,46,25,21,34,9,25,19,80,34,46,17,15,9,34,3,3,4,18,16,104,9,8,2,3,1,8,4,12,6,11,2,3,3,2,1,6,24,31,22,3,28,64,33,19,41,19,7,47,17
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233710,Toronto Varsity Blues,11,66,43,23,0,66,43,23,0,0,5,12,8,4,64,0,2015-2016,36,11,30,6,8,20,8,45,19,26,18,4,14,18,63,23,40,9,6,9,18,4,5,3,10,18,94,11,6,0,1,2,8,6,7,3,11,7,0,2,0,0,11,15,28,8,2,27,62,28,10,32,7,19,37,24
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233711,Queens (ON) University Golden Gaels,7,71,49,22,1,70,48,22,1,0,3,10,3,7,71,0,2015-2016,29,7,27,2,8,20,1,45,22,23,21,6,15,18,66,28,38,4,12,9,21,4,2,5,13,20,92,9,8,5,3,2,5,6,6,7,11,8,1,7,2,3,4,16,21,15,4,26,57,36,10,35,4,8,36,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233711,McMaster Marauders,7,72,40,32,2,68,38,30,4,2,7,9,6,3,84,1,2015-2016,25,8,20,5,7,14,4,46,23,23,25,9,16,16,71,32,39,12,7,8,25,1,3,9,11,16,90,9,10,3,3,6,3,5,10,1,8,8,0,1,0,1,8,18,18,13,5,24,50,25,8,40,8,4,32,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233714,Waterloo Warriors,12,79,53,26,1,78,52,26,1,0,8,12,4,8,66,0,2015-2016,41,7,38,3,22,14,5,55,21,34,19,4,15,18,74,25,49,12,3,10,19,4,4,9,9,24,98,11,6,0,4,5,6,11,6,3,11,13,0,2,1,0,10,17,19,9,1,29,66,33,8,33,4,8,37,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233714,McMaster Marauders,9,66,44,22,2,62,42,20,4,2,1,7,3,4,93,1,2015-2016,60,0,50,10,26,28,6,49,25,24,28,7,21,21,77,32,45,17,7,13,28,1,1,4,12,24,100,4,8,2,4,0,5,3,9,3,12,12,0,9,1,2,1,17,34,13,2,30,60,29,7,41,8,4,37,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233715,McMaster Marauders,7,84,43,41,11,62,32,30,22,11,15,8,3,5,106,1,2015-2016,36,3,29,7,18,15,3,42,23,19,30,11,19,34,72,34,38,17,10,15,30,3,1,10,14,18,102,11,11,3,3,7,6,1,9,5,13,5,0,6,0,9,2,28,18,20,3,27,53,43,10,50,6,8,37,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233715,Windsor Lancers,5,70,43,27,1,68,42,26,2,1,3,7,4,3,74,0,2015-2016,38,17,32,6,16,18,4,39,22,17,26,4,22,24,65,26,39,9,10,12,26,2,2,13,6,15,92,2,5,8,3,10,5,2,4,2,5,10,0,1,1,0,1,24,22,7,1,24,58,34,6,37,8,6,30,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233716,McMaster Marauders,7,71,41,30,0,71,41,30,0,0,8,7,4,3,77,1,2015-2016,56,1,44,12,30,19,7,46,21,25,15,5,10,33,61,26,35,12,5,16,15,1,7,6,13,14,97,6,10,3,1,5,10,2,13,0,9,4,1,3,2,3,1,16,26,15,5,33,61,39,12,40,14,9,45,21
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233716,Western Ontario Mustangs,6,85,61,24,3,81,58,23,4,1,3,9,4,5,61,0,2015-2016,58,19,50,8,43,10,5,52,20,32,20,3,17,16,72,23,49,16,7,8,20,6,8,4,15,15,100,20,6,1,3,1,8,6,9,6,5,10,0,0,1,3,16,24,15,9,1,26,72,28,15,30,9,14,41,22
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233717,Lakehead University Thunderwolves,9,82,54,28,1,80,53,27,2,1,10,7,3,4,73,1,2015-2016,30,5,28,2,16,12,2,44,20,24,23,5,18,26,67,25,42,17,3,14,23,2,3,6,13,21,96,17,11,3,1,5,12,0,7,6,11,10,0,6,3,8,6,19,14,11,3,32,60,43,12,36,6,4,44,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233717,McMaster Marauders,9,74,48,26,0,72,48,24,2,2,6,9,4,5,67,0,2015-2016,30,0,27,3,12,14,4,42,20,22,27,7,20,16,69,27,42,16,2,9,27,2,3,2,8,32,92,14,11,2,1,1,3,2,5,3,17,14,1,4,6,1,7,20,18,11,2,26,62,24,8,32,4,6,34,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233718,McMaster Marauders,7,73,41,32,6,65,35,30,8,2,5,9,4,5,96,1,2015-2016,28,1,18,10,8,18,2,43,20,23,20,9,11,36,63,29,34,2,12,19,20,0,5,4,12,24,93,7,7,2,1,3,7,4,8,4,13,11,0,2,2,1,4,19,20,19,3,24,49,50,12,45,13,7,36,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233718,Ottawa Gee-Gees,9,80,44,36,2,77,42,35,3,1,9,6,3,3,90,0,2015-2016,26,4,20,6,8,12,6,38,22,16,31,10,21,22,69,32,37,7,14,12,31,1,5,11,12,26,98,11,10,2,5,6,7,2,6,6,14,12,0,6,0,0,11,15,18,19,3,22,56,32,10,42,7,13,32,18
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233719,McMaster Marauders,8,61,38,23,9,51,29,22,10,1,10,12,6,6,81,1,2015-2016,38,8,27,11,10,25,3,42,26,16,29,6,23,17,71,32,39,24,5,9,30,4,3,9,11,15,89,7,6,3,3,6,7,3,3,8,10,5,0,1,3,0,4,21,28,21,4,20,51,34,11,38,18,4,31,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233719,Nipissing Lakers,6,81,51,30,1,80,50,30,1,0,13,8,5,3,65,0,2015-2016,18,17,16,2,11,4,3,46,19,27,12,4,8,20,58,23,35,10,4,12,12,10,0,6,14,15,88,16,6,1,1,5,15,2,8,6,8,6,1,2,2,0,14,19,7,10,2,25,57,46,14,31,4,18,39,23
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233720,Ottawa Gee-Gees,7,66,39,27,1,63,38,25,3,2,5,9,4,5,91,1,2015-2016,43,6,27,16,18,19,6,32,23,9,30,11,19,12,62,34,28,14,11,6,30,2,2,6,10,18,91,11,9,0,2,4,4,0,3,7,12,6,0,1,3,2,6,28,25,21,7,21,51,23,11,40,18,13,32,19
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233720,Nipissing Lakers,6,82,63,19,3,78,60,18,4,1,7,16,9,7,49,0,2015-2016,26,2,14,12,14,10,2,43,14,29,18,4,14,12,61,18,43,17,3,6,18,8,2,10,16,17,94,23,12,0,4,6,6,4,8,8,13,4,0,2,2,15,6,25,12,8,1,9,70,33,15,24,13,18,24,27
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233721,Nipissing Lakers,8,76,56,20,18,50,38,12,26,8,8,14,4,10,62,0,2015-2016,32,35,29,3,16,13,3,39,15,24,24,8,16,9,63,23,40,16,7,5,25,6,1,11,15,6,92,5,7,2,4,7,12,2,7,8,2,4,0,0,3,0,2,31,16,16,0,19,66,47,16,26,4,16,35,26
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233721,York (ONT) Lions,9,73,41,32,12,55,29,26,18,6,4,13,7,6,81,1,2015-2016,37,17,24,13,14,22,1,54,27,27,18,4,14,20,72,31,41,13,4,11,18,2,2,14,14,4,96,8,7,0,4,10,13,3,9,5,3,1,0,0,2,0,6,24,23,15,1,21,57,40,14,39,16,4,35,15
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233722,Nipissing Lakers,6,76,50,26,0,76,50,26,0,0,6,12,11,1,57,0,2015-2016,26,18,20,6,20,5,1,38,13,25,19,5,14,19,57,18,39,7,8,10,19,14,4,19,11,7,82,12,3,1,2,17,6,2,7,4,5,2,0,0,1,2,9,26,6,15,1,20,55,33,9,27,7,5,29,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233722,Queens (ON) University Golden Gaels,7,71,44,27,2,67,42,25,4,2,8,8,5,3,69,1,2015-2016,29,16,24,5,16,12,1,42,21,21,21,6,15,13,63,27,36,7,7,7,21,6,3,6,12,24,84,11,6,4,2,4,7,0,6,6,5,19,0,1,0,2,9,13,13,8,6,19,51,25,7,33,5,7,26,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233723,Lakehead University Thunderwolves,9,75,47,28,1,74,46,28,1,0,8,9,5,4,75,1,2015-2016,18,5,18,0,6,10,2,42,21,21,25,7,18,17,67,28,39,16,3,9,25,0,2,6,12,26,87,15,9,2,2,4,4,7,3,9,13,13,0,5,2,1,12,14,12,11,4,22,53,32,13,34,3,6,35,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233723,Nipissing Lakers,8,70,47,23,0,70,47,23,0,0,11,11,9,2,63,0,2015-2016,22,0,16,6,7,14,1,45,19,26,16,3,13,19,61,22,39,12,3,10,16,11,2,5,12,14,85,21,5,0,1,4,6,8,7,5,9,5,0,2,6,0,15,16,15,4,2,21,54,34,12,31,6,3,33,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233724,Nipissing Lakers,13,78,50,28,1,76,49,27,2,1,6,10,6,4,69,1,2015-2016,23,1,18,5,9,13,1,49,17,32,18,5,13,26,67,22,45,13,9,14,18,11,6,9,14,15,92,19,6,0,1,8,9,6,8,6,9,6,0,3,9,3,7,22,14,17,5,21,59,39,14,33,4,5,35,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233724,Waterloo Warriors,13,68,45,23,8,59,37,22,9,1,13,9,4,5,65,0,2015-2016,31,19,28,3,11,19,1,45,18,27,23,6,17,12,68,24,44,7,6,6,23,3,4,9,10,8,88,12,4,1,1,8,10,4,9,1,1,7,0,0,0,0,12,13,20,5,1,24,59,25,10,30,5,4,34,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233725,Nipissing Lakers,10,71,47,24,0,71,47,24,0,0,11,7,3,4,69,0,2015-2016,33,16,30,3,15,14,4,41,16,25,19,7,12,23,60,23,37,13,7,13,19,10,0,8,11,15,89,9,7,0,3,5,16,4,6,5,11,4,0,4,4,0,5,19,18,20,1,24,57,41,12,32,5,9,36,17
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233725,Toronto Varsity Blues,10,82,49,33,15,62,34,28,20,5,8,11,7,4,73,1,2015-2016,24,3,17,7,11,10,3,49,21,28,19,4,15,28,68,25,43,8,6,14,19,2,2,2,17,16,95,15,12,0,0,2,15,1,12,5,11,5,0,1,3,0,12,21,13,10,0,26,58,43,15,37,9,5,41,11
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233726,Nipissing Lakers,9,78,49,29,6,68,43,25,10,4,11,13,8,5,68,0,2015-2016,16,24,13,3,3,11,2,48,22,26,16,4,12,15,64,26,38,4,14,8,16,10,1,7,10,12,91,19,9,0,2,5,14,3,5,5,6,6,0,0,4,2,13,21,13,21,0,24,58,36,7,33,6,10,31,16
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233726,Ryerson University Rams,6,66,36,30,20,32,16,16,34,14,4,3,1,2,97,1,2015-2016,24,3,20,4,3,19,2,40,24,16,33,14,19,9,73,38,35,13,15,5,33,9,4,15,8,4,87,3,4,1,3,12,8,0,5,3,2,2,0,0,1,0,2,32,21,20,3,22,47,20,9,40,10,6,31,10
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233730,Windsor Lancers,9,65,36,29,14,39,22,17,26,12,5,6,2,4,93,1,2015-2016,42,4,33,9,18,19,5,36,17,19,31,15,16,20,67,32,35,6,24,10,32,4,2,13,6,16,89,1,10,2,4,9,3,3,2,4,11,5,0,2,0,0,1,28,24,21,1,23,48,29,6,41,14,7,29,9
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233730,Nipissing Lakers,9,73,47,26,2,70,45,25,3,1,9,8,4,4,71,0,2015-2016,34,0,26,8,17,9,8,39,14,25,19,12,7,13,58,26,32,13,17,6,19,10,6,6,6,11,90,21,3,1,2,4,10,6,2,4,9,2,0,4,2,1,18,23,17,15,1,22,59,29,3,31,7,14,25,20
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233731,Nipissing Lakers,7,80,60,20,16,62,44,18,18,2,20,11,4,7,49,0,2015-2016,29,12,23,6,19,7,3,43,15,28,21,4,17,8,64,19,45,19,13,3,22,15,4,7,16,15,90,16,5,2,3,4,7,2,8,8,12,2,1,3,1,11,4,35,10,13,0,22,68,29,10,23,7,13,32,20
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233731,Ottawa Gee-Gees,8,68,46,22,31,26,15,11,42,11,3,8,8,0,75,1,2015-2016,34,5,23,11,12,21,1,33,20,13,38,8,30,14,71,28,43,19,20,8,38,2,2,4,13,14,90,4,8,2,3,1,3,3,5,8,11,3,0,0,0,0,4,38,22,12,5,19,57,25,14,33,13,7,33,12
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233732,Lakehead University Thunderwolves,9,75,55,20,37,28,18,10,47,10,5,7,1,6,61,0,2015-2016,19,10,14,5,12,7,0,34,8,26,25,11,14,19,59,19,40,12,12,11,25,4,4,12,7,22,82,9,14,0,7,5,3,3,4,3,15,7,0,6,0,5,4,23,7,12,2,14,56,30,7,26,7,5,21,13
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233732,Ottawa Gee-Gees,10,75,46,29,0,75,46,29,0,0,7,7,3,4,89,1,2015-2016,33,0,26,7,18,14,1,35,22,13,32,14,18,6,67,36,31,12,17,4,32,5,3,7,17,21,90,15,5,1,3,4,10,2,5,12,19,2,0,4,2,3,10,28,15,12,1,31,52,26,16,38,5,7,47,14
https://www.synergysportstech.com/Synergy/Sport/Basketball/web/teamsst/Video/GameGrid2.aspx?iGameID=233733,Ottawa Gee-Gees,7,76,46,30,11,61,35,26,15,4,7,8,4,4,87,1,2015-2016,20,2,15,5,6,11,3,29,14,15,36,17,19,15,65,31,34,15,17,8,36,2,3,15,11,13,90,15,10,2,8,7,10,2,6,5,9,4,0,1,5,4,6,29,14,20,6,39,54,31,10,37,9,13,49,18
